0.8004 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.0874 	EXP 	image: image = 'L.png'
27.0874 	EXP 	back: autoDraw = True
28.0697 	EXP 	image: autoDraw = True
28.7762 	EXP 	New trial (rep=1, index=0): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
28.7887 	DATA 	Keypress: 1
28.8030 	EXP 	back: autoDraw = False
28.8030 	EXP 	image: autoDraw = False
28.8030 	EXP 	image: image = 'R.png'
28.8030 	EXP 	back: autoDraw = True
29.7867 	EXP 	image: autoDraw = True
30.7078 	EXP 	New trial (rep=1, index=1): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
30.7214 	DATA 	Keypress: 1
30.7363 	EXP 	back: autoDraw = False
30.7363 	EXP 	image: autoDraw = False
30.7363 	EXP 	image: image = 'R.png'
30.7363 	EXP 	back: autoDraw = True
31.7204 	EXP 	image: autoDraw = True
32.4410 	EXP 	New trial (rep=1, index=2): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
32.4537 	DATA 	Keypress: 0
32.4703 	EXP 	back: autoDraw = False
32.4703 	EXP 	image: autoDraw = False
32.4703 	EXP 	image: image = 'L.png'
32.4703 	EXP 	back: autoDraw = True
33.4559 	EXP 	image: autoDraw = True
34.1573 	DATA 	Keypress: 1
34.1742 	EXP 	New trial (rep=1, index=3): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
34.2035 	EXP 	back: autoDraw = False
34.2035 	EXP 	image: autoDraw = False
34.2035 	EXP 	image: image = 'L.png'
34.2035 	EXP 	back: autoDraw = True
35.1864 	EXP 	image: autoDraw = True
36.0407 	EXP 	New trial (rep=2, index=0): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
36.0544 	DATA 	Keypress: 0
36.0695 	EXP 	back: autoDraw = False
36.0695 	EXP 	image: autoDraw = False
36.0695 	EXP 	image: image = 'L.png'
36.0695 	EXP 	back: autoDraw = True
37.0528 	EXP 	image: autoDraw = True
38.3239 	EXP 	New trial (rep=2, index=1): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
38.3376 	DATA 	Keypress: 1
38.3529 	EXP 	back: autoDraw = False
38.3529 	EXP 	image: autoDraw = False
38.3529 	EXP 	image: image = 'L.png'
38.3529 	EXP 	back: autoDraw = True
39.3364 	EXP 	image: autoDraw = True
40.2902 	EXP 	New trial (rep=2, index=2): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
40.3038 	DATA 	Keypress: 0
40.3198 	EXP 	back: autoDraw = False
40.3198 	EXP 	image: autoDraw = False
40.3198 	EXP 	image: image = 'R.png'
40.3198 	EXP 	back: autoDraw = True
41.3029 	EXP 	image: autoDraw = True
42.1244 	DATA 	Keypress: 1
42.1405 	EXP 	New trial (rep=2, index=3): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
42.1707 	EXP 	back: autoDraw = False
42.1707 	EXP 	image: autoDraw = False
42.1707 	EXP 	image: image = 'R.png'
42.1707 	EXP 	back: autoDraw = True
43.1526 	EXP 	image: autoDraw = True
43.9741 	EXP 	New trial (rep=3, index=0): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
43.9878 	DATA 	Keypress: 0
44.0029 	EXP 	back: autoDraw = False
44.0029 	EXP 	image: autoDraw = False
44.0029 	EXP 	image: image = 'R.png'
44.0029 	EXP 	back: autoDraw = True
44.9862 	EXP 	image: autoDraw = True
45.8232 	EXP 	New trial (rep=3, index=1): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
45.8369 	DATA 	Keypress: 1
45.8526 	EXP 	back: autoDraw = False
45.8526 	EXP 	image: autoDraw = False
45.8526 	EXP 	image: image = 'R.png'
45.8526 	EXP 	back: autoDraw = True
46.8358 	EXP 	image: autoDraw = True
47.7905 	EXP 	New trial (rep=3, index=2): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
47.8032 	DATA 	Keypress: 0
47.8215 	EXP 	back: autoDraw = False
47.8215 	EXP 	image: autoDraw = False
47.8215 	EXP 	image: image = 'L.png'
47.8215 	EXP 	back: autoDraw = True
48.8027 	EXP 	image: autoDraw = True
49.4599 	EXP 	New trial (rep=3, index=3): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
49.4736 	DATA 	Keypress: 1
49.4858 	EXP 	back: autoDraw = False
49.4858 	EXP 	image: autoDraw = False
49.4858 	EXP 	image: image = 'L.png'
49.4858 	EXP 	back: autoDraw = True
50.4693 	EXP 	image: autoDraw = True
51.4900 	EXP 	New trial (rep=4, index=0): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
51.5037 	DATA 	Keypress: 1
51.5191 	EXP 	back: autoDraw = False
51.5191 	EXP 	image: autoDraw = False
51.5191 	EXP 	image: image = 'R.png'
51.5191 	EXP 	back: autoDraw = True
52.5024 	EXP 	image: autoDraw = True
54.1738 	EXP 	New trial (rep=4, index=1): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
54.1874 	DATA 	Keypress: 0
54.2026 	EXP 	back: autoDraw = False
54.2026 	EXP 	image: autoDraw = False
54.2026 	EXP 	image: image = 'L.png'
54.2026 	EXP 	back: autoDraw = True
55.1856 	EXP 	image: autoDraw = True
56.3403 	DATA 	Keypress: 0
56.3602 	EXP 	New trial (rep=4, index=2): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
56.3856 	EXP 	back: autoDraw = False
56.3856 	EXP 	image: autoDraw = False
56.3856 	EXP 	image: image = 'R.png'
56.3856 	EXP 	back: autoDraw = True
57.3695 	EXP 	image: autoDraw = True
58.3895 	EXP 	New trial (rep=4, index=3): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
58.4031 	DATA 	Keypress: 1
58.4193 	EXP 	back: autoDraw = False
58.4193 	EXP 	image: autoDraw = False
58.4193 	EXP 	image: image = 'L.png'
58.4193 	EXP 	back: autoDraw = True
59.4024 	EXP 	image: autoDraw = True
60.1727 	DATA 	Keypress: 1
60.2021 	EXP 	back: autoDraw = False
60.2021 	EXP 	image: autoDraw = False
60.2755 	EXP 	window1: mouseVisible = True
