10.2919 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
61.9331 	EXP 	New trial (rep=2, index=0): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
62.1146 	DATA 	Keypress: 0
62.1218 	EXP 	back: autoDraw = False
62.1218 	EXP 	image: autoDraw = False
62.1218 	EXP 	image: image = 'L.png'
62.1218 	EXP 	back: autoDraw = True
62.1398 	EXP 	New trial (rep=2, index=1): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
62.1633 	DATA 	Keypress: 0
62.1705 	EXP 	back: autoDraw = False
62.1705 	EXP 	image: autoDraw = False
62.1705 	EXP 	image: image = 'R.png'
62.1705 	EXP 	back: autoDraw = True
62.3828 	EXP 	New trial (rep=2, index=2): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
62.4393 	DATA 	Keypress: 0
62.4464 	EXP 	back: autoDraw = False
62.4464 	EXP 	image: autoDraw = False
62.4464 	EXP 	image: image = 'R.png'
62.4464 	EXP 	back: autoDraw = True
63.1476 	EXP 	New trial (rep=2, index=3): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
63.2010 	DATA 	Keypress: 0
63.2087 	EXP 	back: autoDraw = False
63.2087 	EXP 	image: autoDraw = False
63.2087 	EXP 	image: image = 'L.png'
63.2087 	EXP 	back: autoDraw = True
63.3314 	EXP 	New trial (rep=3, index=0): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
63.3511 	DATA 	Keypress: 0
63.3583 	EXP 	back: autoDraw = False
63.3583 	EXP 	image: autoDraw = False
63.3583 	EXP 	image: image = 'L.png'
63.3583 	EXP 	back: autoDraw = True
64.3492 	EXP 	image: autoDraw = True
64.4514 	EXP 	New trial (rep=3, index=1): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
64.4722 	DATA 	Keypress: 0
64.4789 	EXP 	back: autoDraw = False
64.4789 	EXP 	image: autoDraw = False
64.4789 	EXP 	image: image = 'R.png'
64.4789 	EXP 	back: autoDraw = True
64.8798 	EXP 	New trial (rep=3, index=2): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
65.0647 	DATA 	Keypress: 0
65.0720 	EXP 	back: autoDraw = False
65.0720 	EXP 	image: autoDraw = False
65.0720 	EXP 	image: image = 'L.png'
65.0720 	EXP 	back: autoDraw = True
65.2632 	DATA 	Keypress: 0
65.2804 	EXP 	New trial (rep=3, index=3): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
65.3845 	EXP 	back: autoDraw = False
65.3845 	EXP 	image: autoDraw = False
65.3845 	EXP 	image: image = 'R.png'
65.3845 	EXP 	back: autoDraw = True
65.4960 	EXP 	New trial (rep=4, index=0): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
65.8121 	DATA 	Keypress: 0
65.8124 	DATA 	Keypress: 0
65.8193 	EXP 	back: autoDraw = False
65.8193 	EXP 	image: autoDraw = False
65.8193 	EXP 	image: image = 'L.png'
65.8193 	EXP 	back: autoDraw = True
65.9121 	EXP 	New trial (rep=4, index=1): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
66.2591 	DATA 	Keypress: 0
66.2594 	DATA 	Keypress: 0
66.2663 	EXP 	back: autoDraw = False
66.2663 	EXP 	image: autoDraw = False
66.2663 	EXP 	image: image = 'R.png'
66.2663 	EXP 	back: autoDraw = True
66.4616 	EXP 	New trial (rep=4, index=2): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
66.5577 	DATA 	Keypress: 0
66.5643 	EXP 	back: autoDraw = False
66.5643 	EXP 	image: autoDraw = False
66.5643 	EXP 	image: image = 'L.png'
66.5643 	EXP 	back: autoDraw = True
66.7113 	EXP 	New trial (rep=4, index=3): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
66.8402 	DATA 	Keypress: 0
66.8466 	EXP 	back: autoDraw = False
66.8466 	EXP 	image: autoDraw = False
66.8466 	EXP 	image: image = 'R.png'
66.8466 	EXP 	back: autoDraw = True
66.9649 	DATA 	Keypress: 0
66.9726 	EXP 	back: autoDraw = False
66.9726 	EXP 	image: autoDraw = False
66.9726 	EXP 	text_6: autoDraw = True
67.2411 	DATA 	Keypress: 0
69.9861 	EXP 	text_6: autoDraw = False
70.3174 	EXP 	window1: mouseVisible = True
