9.7684 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
44.8822 	EXP 	Created back = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='background.png', interpolate=True, mask=None, maskParams=None, name='back', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128.0, units='height', win=Window(...))
44.8881 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1. ]), texRes=128.0, units='height', win=Window(...))
44.8882 	EXP 	Sound sound_3 set volume 1.000
44.9055 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='malgun gothic', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='실험이 끝났습니다.', units='height', win=Window(...), wrapWidth=1)
44.9148 	EXP 	text: autoDraw = True
49.4252 	DATA 	Keypress: space
49.4342 	EXP 	text: autoDraw = False
49.4342 	EXP 	text_2: autoDraw = True
51.6688 	DATA 	Keypress: space
52.4149 	EXP 	text_3: autoDraw = True
52.4476 	EXP 	text_2: autoDraw = False
55.8641 	DATA 	Keypress: num_1
57.1958 	DATA 	Keypress: f1
57.6450 	DATA 	Keypress: 1
57.6479 	EXP 	text_2: autoDraw = False
57.6479 	EXP 	text_3: autoDraw = False
57.6479 	EXP 	text_4: autoDraw = True
60.7118 	DATA 	Keypress: 0
60.7235 	EXP 	text_4: autoDraw = False
60.7235 	EXP 	text_5: autoDraw = True
61.7133 	EXP 	Imported stim.xlsx as conditions, 4 conditions, 4 params
61.7138 	EXP 	Created sequence: random, trialTypes=4, nReps=5, seed=None
61.7141 	EXP 	New trial (rep=0, index=0): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
61.9188 	DATA 	Keypress: space
61.9263 	EXP 	text_5: autoDraw = False
61.9263 	EXP 	image: image = 'R.png'
61.9263 	EXP 	back: autoDraw = True
62.8957 	EXP 	image: autoDraw = True
63.5970 	EXP 	New trial (rep=0, index=1): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
63.6583 	DATA 	Keypress: 0
63.6648 	EXP 	back: autoDraw = False
63.6648 	EXP 	image: autoDraw = False
63.6648 	EXP 	image: image = 'L.png'
63.6648 	EXP 	back: autoDraw = True
64.6607 	EXP 	image: autoDraw = True
65.1953 	EXP 	New trial (rep=0, index=2): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
65.3121 	DATA 	Keypress: 1
65.3189 	EXP 	back: autoDraw = False
65.3189 	EXP 	image: autoDraw = False
65.3189 	EXP 	image: image = 'R.png'
65.3189 	EXP 	back: autoDraw = True
66.3093 	EXP 	image: autoDraw = True
67.0432 	EXP 	New trial (rep=0, index=3): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
67.1963 	DATA 	Keypress: 0
67.2038 	EXP 	back: autoDraw = False
67.2038 	EXP 	image: autoDraw = False
67.2038 	EXP 	image: image = 'L.png'
67.2038 	EXP 	back: autoDraw = True
68.1914 	EXP 	image: autoDraw = True
69.0421 	EXP 	New trial (rep=1, index=0): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
69.1875 	DATA 	Keypress: 0
69.1939 	EXP 	back: autoDraw = False
69.1939 	EXP 	image: autoDraw = False
69.1939 	EXP 	image: image = 'R.png'
69.1939 	EXP 	back: autoDraw = True
70.1889 	EXP 	image: autoDraw = True
70.9250 	EXP 	New trial (rep=1, index=1): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
71.0694 	DATA 	Keypress: 0
71.0767 	EXP 	back: autoDraw = False
71.0767 	EXP 	image: autoDraw = False
71.0767 	EXP 	image: image = 'R.png'
71.0767 	EXP 	back: autoDraw = True
72.0707 	EXP 	image: autoDraw = True
72.7882 	EXP 	New trial (rep=1, index=2): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
72.8683 	DATA 	Keypress: 1
72.8750 	EXP 	back: autoDraw = False
72.8750 	EXP 	image: autoDraw = False
72.8750 	EXP 	image: image = 'L.png'
72.8750 	EXP 	back: autoDraw = True
73.8694 	EXP 	image: autoDraw = True
74.5534 	EXP 	New trial (rep=1, index=3): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
74.5956 	DATA 	Keypress: 1
74.6025 	EXP 	back: autoDraw = False
74.6025 	EXP 	image: autoDraw = False
74.6025 	EXP 	image: image = 'L.png'
74.6025 	EXP 	back: autoDraw = True
75.6010 	EXP 	image: autoDraw = True
76.4353 	EXP 	New trial (rep=2, index=0): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
76.7500 	DATA 	Keypress: 0
76.7570 	EXP 	back: autoDraw = False
76.7570 	EXP 	image: autoDraw = False
76.7570 	EXP 	image: image = 'R.png'
76.7570 	EXP 	back: autoDraw = True
77.7657 	EXP 	image: autoDraw = True
78.5003 	EXP 	New trial (rep=2, index=1): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
78.8123 	DATA 	Keypress: 1
78.8192 	EXP 	back: autoDraw = False
78.8192 	EXP 	image: autoDraw = False
78.8192 	EXP 	image: image = 'L.png'
78.8192 	EXP 	back: autoDraw = True
79.8138 	EXP 	image: autoDraw = True
80.4311 	EXP 	New trial (rep=2, index=2): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
80.6634 	DATA 	Keypress: 1
80.6702 	EXP 	back: autoDraw = False
80.6702 	EXP 	image: autoDraw = False
80.6702 	EXP 	image: image = 'L.png'
80.6702 	EXP 	back: autoDraw = True
81.6786 	EXP 	image: autoDraw = True
82.2969 	EXP 	New trial (rep=2, index=3): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
82.3435 	DATA 	Keypress: 0
82.3501 	EXP 	back: autoDraw = False
82.3501 	EXP 	image: autoDraw = False
82.3501 	EXP 	image: image = 'R.png'
82.3501 	EXP 	back: autoDraw = True
83.3441 	EXP 	image: autoDraw = True
83.8786 	EXP 	New trial (rep=3, index=0): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
83.8997 	DATA 	Keypress: 0
83.9072 	EXP 	back: autoDraw = False
83.9072 	EXP 	image: autoDraw = False
83.9072 	EXP 	image: image = 'L.png'
83.9072 	EXP 	back: autoDraw = True
84.8924 	EXP 	image: autoDraw = True
85.3607 	EXP 	New trial (rep=3, index=1): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
85.3803 	DATA 	Keypress: 1
85.3875 	EXP 	back: autoDraw = False
85.3875 	EXP 	image: autoDraw = False
85.3875 	EXP 	image: image = 'L.png'
85.3875 	EXP 	back: autoDraw = True
86.3740 	EXP 	image: autoDraw = True
86.9598 	EXP 	New trial (rep=3, index=2): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
87.2517 	DATA 	Keypress: 0
87.2584 	EXP 	back: autoDraw = False
87.2584 	EXP 	image: autoDraw = False
87.2584 	EXP 	image: image = 'R.png'
87.2584 	EXP 	back: autoDraw = True
88.2554 	EXP 	image: autoDraw = True
88.8895 	EXP 	New trial (rep=3, index=3): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
89.1560 	DATA 	Keypress: 1
89.1635 	EXP 	back: autoDraw = False
89.1635 	EXP 	image: autoDraw = False
89.1635 	EXP 	image: image = 'R.png'
89.1635 	EXP 	back: autoDraw = True
90.1554 	EXP 	image: autoDraw = True
90.8553 	EXP 	New trial (rep=4, index=0): {'sound': 'L.wav', 'button': 'R.png', 'corr': 1, 'congruent': 0}
90.9131 	DATA 	Keypress: 0
90.9200 	EXP 	back: autoDraw = False
90.9200 	EXP 	image: autoDraw = False
90.9200 	EXP 	image: image = 'R.png'
90.9200 	EXP 	back: autoDraw = True
91.9195 	EXP 	image: autoDraw = True
92.6036 	EXP 	New trial (rep=4, index=1): {'sound': 'R.wav', 'button': 'R.png', 'corr': 0, 'congruent': 1}
92.7236 	DATA 	Keypress: 1
92.7308 	EXP 	back: autoDraw = False
92.7308 	EXP 	image: autoDraw = False
92.7308 	EXP 	image: image = 'R.png'
92.7308 	EXP 	back: autoDraw = True
93.7190 	EXP 	image: autoDraw = True
94.4030 	EXP 	New trial (rep=4, index=2): {'sound': 'R.wav', 'button': 'L.png', 'corr': 0, 'congruent': 0}
94.4238 	DATA 	Keypress: 0
94.4303 	EXP 	back: autoDraw = False
94.4303 	EXP 	image: autoDraw = False
94.4303 	EXP 	image: image = 'L.png'
94.4303 	EXP 	back: autoDraw = True
95.4161 	EXP 	image: autoDraw = True
96.0170 	EXP 	New trial (rep=4, index=3): {'sound': 'L.wav', 'button': 'L.png', 'corr': 1, 'congruent': 1}
96.0604 	DATA 	Keypress: 0
96.0666 	EXP 	back: autoDraw = False
96.0666 	EXP 	image: autoDraw = False
96.0666 	EXP 	image: image = 'L.png'
96.0666 	EXP 	back: autoDraw = True
97.0657 	EXP 	image: autoDraw = True
97.5696 	DATA 	Keypress: 1
97.5732 	EXP 	back: autoDraw = False
97.5732 	EXP 	image: autoDraw = False
97.5732 	EXP 	text_6: autoDraw = True
100.5869 	EXP 	text_6: autoDraw = False
100.7988 	EXP 	window1: mouseVisible = True
